Title,Link,Date
BPJS Watch Usul Kenaikan Iuran BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190822150951-8-93944/bpjs-watch-usul-kenaikan-iuran-bpjs-kesehatan,5 tahun yang lalu
"Usulan PHK Masuk Komponen BPJS, Apa Kata Buruh Ya?",https://www.cnbcindonesia.com/news/20190823184231-4-94302/usulan-phk-masuk-komponen-bpjs-apa-kata-buruh-ya,5 tahun yang lalu
"Siapa Ping An Insurance, Calon Penyelamat BPJS Kesehatan",https://www.cnbcindonesia.com/tech/20190823190911-37-94310/siapa-ping-an-insurance-calon-penyelamat-bpjs-kesehatan,5 tahun yang lalu
"'China' Bisa Jadi Solusi Defisit BPJS Kesehatan Rp 28,4 T?",https://www.cnbcindonesia.com/news/20190823182408-4-94290/china-bisa-jadi-solusi-defisit-bpjs-kesehatan-rp-284-t,5 tahun yang lalu
Mencari Sumber 'Penyakit' BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190823112146-8-94148/mencari-sumber-penyakit-bpjs-kesehatan,5 tahun yang lalu
Ini Penyakit BPJS Kesehatan Versi BPK,https://www.cnbcindonesia.com/news/20190823112016-8-94153/ini-penyakit-bpjs-kesehatan-versi-bpk,5 tahun yang lalu
"LIVE! Beban Berat Defisit BPJS Kesehatan, Apa Kata BPK?",https://www.cnbcindonesia.com/news/20190823084806-4-94099/live-beban-berat-defisit-bpjs-kesehatan-apa-kata-bpk,5 tahun yang lalu
Sri Mulyani Geram Ketika Ditanya Nasib Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190822133501-8-93907/sri-mulyani-geram-ketika-ditanya-nasib-defisit-bpjs-kesehatan,5 tahun yang lalu
BPJS Watch : Ada Masalah Di UU Ketenagakerjaan,https://www.cnbcindonesia.com/news/20190822150317-8-93942/bpjs-watch-ada-masalah-di-uu-ketenagakerjaan,5 tahun yang lalu
"Gegara BPJS Kesehatan, Sri Mulyani Naik Pitam!",https://www.cnbcindonesia.com/news/20190822093453-4-93801/gegara-bpjs-kesehatan-sri-mulyani-naik-pitam,5 tahun yang lalu
Jokowi Siapkan Strategi Atasi Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190820183321-8-93423/jokowi-siapkan-strategi-atasi-defisit-bpjs-kesehatan,5 tahun yang lalu
Sri Mulyani Bayar Lunas Subsidi BPJS Kesehatan di 2019,https://www.cnbcindonesia.com/news/20190821183029-4-93737/sri-mulyani-bayar-lunas-subsidi-bpjs-kesehatan-di-2019,5 tahun yang lalu
Menkeu Ungkap Biang Kerok Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190821171307-8-93711/menkeu-ungkap-biang-kerok-defisit-bpjs-kesehatan,5 tahun yang lalu
"Busyet! Defisit BPJS Kesehatan Bengkak Jadi Rp 28,5 T",https://www.cnbcindonesia.com/news/20190821164504-4-93707/busyet-defisit-bpjs-kesehatan-bengkak-jadi-rp-285-t,5 tahun yang lalu
Direksi Minta Kenaikan Iuran BPJS Kesehatan Dinaikkan Segera,https://www.cnbcindonesia.com/news/20190821164010-4-93696/direksi-minta-kenaikan-iuran-bpjs-kesehatan-dinaikkan-segera,5 tahun yang lalu
"Bernada Tinggi, Sri Mulyani Marah Ditagih BPJS Kesehatan",https://www.cnbcindonesia.com/news/20190821145706-4-93651/bernada-tinggi-sri-mulyani-marah-ditagih-bpjs-kesehatan,5 tahun yang lalu
Sri Mulyani Beberkan 'Bolong Besar' BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190821135826-4-93611/sri-mulyani-beberkan-bolong-besar-bpjs-kesehatan,5 tahun yang lalu
4 Bolong Besar yang Bikin Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190821131136-4-93591/4-bolong-besar-yang-bikin-defisit-bpjs-kesehatan,5 tahun yang lalu
Iuran Dinaikkan & Sederet Jurus Jokowi untuk BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190820182807-16-93415/iuran-dinaikkan-sederet-jurus-jokowi-untuk-bpjs-kesehatan,5 tahun yang lalu
Waduh! Tunggakan BPJS ke Kalbe Farma Capai Rp 300 M,https://www.cnbcindonesia.com/market/20190820134917-17-93289/waduh-tunggakan-bpjs-ke-kalbe-farma-capai-rp-300-m,5 tahun yang lalu
Sederet Jurus Jokowi Tuntaskan Masalah Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190820080547-4-93180/sederet-jurus-jokowi-tuntaskan-masalah-defisit-bpjs-kesehatan,5 tahun yang lalu
"Bank Diminta Selamatkan BPJS Kesehatan, Bagaimana Caranya?",https://www.cnbcindonesia.com/news/20190819145835-4-93013/bank-diminta-selamatkan-bpjs-kesehatan-bagaimana-caranya,5 tahun yang lalu
Iuran Dinaikkan & 7 Jurus Jokowi Selamatkan BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190819143925-4-92977/iuran-dinaikkan-7-jurus-jokowi-selamatkan-bpjs-kesehatan,5 tahun yang lalu
"Jokowi: Anggaran Kesehatan Rp 132 T di 2020, BPJS Dibenahi",https://www.cnbcindonesia.com/news/20190816143604-4-92548/jokowi-anggaran-kesehatan-rp-132-t-di-2020-bpjs-dibenahi,5 tahun yang lalu
Dewan Pengawas BPJS TK Curhat: Sudah 4 Tahun Gaji tidak Naik,https://www.cnbcindonesia.com/news/20190815114833-4-92156/dewan-pengawas-bpjs-tk-curhat-sudah-4-tahun-gaji-tidak-naik,5 tahun yang lalu
"Usulan PHK Masuk Komponen BPJS, Baru Dimulai 2021",https://www.cnbcindonesia.com/news/20190814193739-4-92078/usulan-phk-masuk-komponen-bpjs-baru-dimulai-2021,5 tahun yang lalu
"H1-2019, BPJS Kesehatan Kantongi Iuran Rp 44,50 T",https://www.cnbcindonesia.com/news/20190814165017-8-92026/h1-2019-bpjs-kesehatan-kantongi-iuran-rp-4450-t,5 tahun yang lalu
Penjelasan Lengkap Menaker Hanif Soal Isu Jaminan PHK BPJS,https://www.cnbcindonesia.com/news/20190814123942-4-91941/penjelasan-lengkap-menaker-hanif-soal-isu-jaminan-phk-bpjs,5 tahun yang lalu
Rela Nggak Gaji Anda Dipotong untuk Bayar Premi PHK BPJS?,https://www.cnbcindonesia.com/news/20190813160349-4-91713/rela-nggak-gaji-anda-dipotong-untuk-bayar-premi-phk-bpjs,5 tahun yang lalu
Wow! Tunjangan Direksi BPJS Kesehatan Naik,https://www.cnbcindonesia.com/news/20190813183457-8-91779/wow-tunjangan-direksi-bpjs-kesehatan-naik,5 tahun yang lalu
Penjelasan Kemenkeu Soal Kenaikan Tunjangan Direksi BPJS,https://www.cnbcindonesia.com/news/20190813130258-4-91637/penjelasan-kemenkeu-soal-kenaikan-tunjangan-direksi-bpjs,5 tahun yang lalu
"PHK Masuk Komponen BPJS, Setuju Nggak Gajimu Dipotong Lagi?",https://www.cnbcindonesia.com/news/20190813120301-4-91611/phk-masuk-komponen-bpjs-setuju-nggak-gajimu-dipotong-lagi,5 tahun yang lalu
Menteri Hanif Ingin PHK Masuk Jaminan BPJS Ketenagakerjaan,https://www.cnbcindonesia.com/news/20190813114448-4-91601/menteri-hanif-ingin-phk-masuk-jaminan-bpjs-ketenagakerjaan,5 tahun yang lalu
Ternyata Ini Alasan Sri Mulyani Tambah Bonus Direksi BPJS,https://www.cnbcindonesia.com/news/20190812170549-4-91448/ternyata-ini-alasan-sri-mulyani-tambah-bonus-direksi-bpjs,5 tahun yang lalu
Wow! Bonus Dewan Pengawas & Direksi BPJS Naik 2 Kali Gaji,https://www.cnbcindonesia.com/news/20190812130752-4-91334/wow-bonus-dewan-pengawas-direksi-bpjs-naik-2-kali-gaji,5 tahun yang lalu
Eksklusif! BPJS Kesehatan Buka-bukaan Soal Investasi,https://www.cnbcindonesia.com/market/20190811125444-17-91169/eksklusif-bpjs-kesehatan-buka-bukaan-soal-investasi,5 tahun yang lalu
"Kang Emil Berat Kalau Iuran BPJS Kesehatan Naik, Kok Bisa?",https://www.cnbcindonesia.com/news/20190811081134-4-91139/kang-emil-berat-kalau-iuran-bpjs-kesehatan-naik-kok-bisa,5 tahun yang lalu
Perhatian! Iuran BPJS Kesehatan Naik,https://www.cnbcindonesia.com/news/20190807175827-8-90529/perhatian-iuran-bpjs-kesehatan-naik,5 tahun yang lalu
Kemenkeu Masih Kaji Rencana Kenaikan Iuran BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190807175150-4-90519/kemenkeu-masih-kaji-rencana-kenaikan-iuran-bpjs-kesehatan,5 tahun yang lalu
Moeldoko: Iuran BPJS Kesehatan Naik Untuk Semua Kelas,https://www.cnbcindonesia.com/news/20190806142324-4-90176/moeldoko-iuran-bpjs-kesehatan-naik-untuk-semua-kelas,5 tahun yang lalu
"Situs BPJS Ketenagakerjaan Down, Kenapa Ya?",https://www.cnbcindonesia.com/news/20190806115138-4-90126/situs-bpjs-ketenagakerjaan-down-kenapa-ya,5 tahun yang lalu
"Tenang, Menkes Bilang Iuran BPJS Kesehatan Belum Naik",https://www.cnbcindonesia.com/news/20190805160853-4-89933/tenang-menkes-bilang-iuran-bpjs-kesehatan-belum-naik,5 tahun yang lalu
Streaming: Strategi Penyelamatan BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190803122614-4-89613/streaming-strategi-penyelamatan-bpjs-kesehatan,5 tahun yang lalu
BPJS : Kenaikan Iuran Kewenangan Pemerintah,https://www.cnbcindonesia.com/news/20190731141332-8-88874/bpjs-kenaikan-iuran-kewenangan-pemerintah,5 tahun yang lalu
"Sebanyak 5,2 Juta Peserta BPJS 'Dimatikan', Ini Faktanya",https://www.cnbcindonesia.com/news/20190802093236-4-89295/sebanyak-52-juta-peserta-bpjs-dimatikan-ini-faktanya,5 tahun yang lalu
"5,2 Juta Peserta BPJS Kesehatan ""Dimatikan""",https://www.cnbcindonesia.com/news/20190801184108-8-89239/52-juta-peserta-bpjs-kesehatan-dimatikan,5 tahun yang lalu
"5,23 Juta Penerima Bantuan Iuran BPJS Kesehatan Dinonaktifkan",https://www.cnbcindonesia.com/news/20190801113539-8-89073/523-juta-penerima-bantuan-iuran-bpjs-kesehatan-dinonaktifkan,5 tahun yang lalu
"5,2 Juta Peserta 'Dimatikan', Ini Penjelasan BPJS Kesehatan",https://www.cnbcindonesia.com/news/20190801144916-4-89151/52-juta-peserta-dimatikan-ini-penjelasan-bpjs-kesehatan,5 tahun yang lalu
"5,2 Juta Peserta BPJS Kesehatan 'Dimatikan', Anda Termasuk?",https://www.cnbcindonesia.com/news/20190801054313-4-89000/52-juta-peserta-bpjs-kesehatan-dimatikan-anda-termasuk,5 tahun yang lalu
Defisit BPJS Kesehatan Bengkak Lagi,https://www.cnbcindonesia.com/news/20190731184842-8-88964/defisit-bpjs-kesehatan-bengkak-lagi,5 tahun yang lalu
BPJS Buka-Bukaan Soal Tekor Rp 28 T pada Tahun ini,https://www.cnbcindonesia.com/news/20190731164139-4-88929/bpjs-buka-bukaan-soal-tekor-rp-28-t-pada-tahun-ini,5 tahun yang lalu
"Defisit Keuangan Tembus Rp 28 T, Apa Kata BPJS Kesehatan?",https://www.cnbcindonesia.com/news/20190731152319-4-88901/defisit-keuangan-tembus-rp-28-t-apa-kata-bpjs-kesehatan,5 tahun yang lalu
Pemerintah Putar Otak Menyehatkan BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190731163038-8-88922/pemerintah-putar-otak-menyehatkan-bpjs-kesehatan,5 tahun yang lalu
"Soal Kenaikan Iuran, BPJS Kesehatan: Kami Ingin Disegerakan",https://www.cnbcindonesia.com/news/20190731141845-4-88873/soal-kenaikan-iuran-bpjs-kesehatan-kami-ingin-disegerakan,5 tahun yang lalu
BPJS Tanggapi Soal Penyakit Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190731140500-8-88871/bpjs-tanggapi-soal-penyakit-defisit-bpjs-kesehatan,5 tahun yang lalu
"Nasib Iuran BPJS di Tangan Sri Mulyani, Beranikah Menaikkan?",https://www.cnbcindonesia.com/news/20190731140743-4-88872/nasib-iuran-bpjs-di-tangan-sri-mulyani-beranikah-menaikkan,5 tahun yang lalu
"Live! Defisit Picu BPJS Kesehatan Naikkan Iuran, Apa Benar?",https://www.cnbcindonesia.com/market/20190731094301-17-88766/live-defisit-picu-bpjs-kesehatan-naikkan-iuran-apa-benar,5 tahun yang lalu
Live! Defisit BPJS Kesehatan dan Rencana Kenaikan Iuran,https://www.cnbcindonesia.com/tech/20190731095935-37-88769/live-defisit-bpjs-kesehatan-dan-rencana-kenaikan-iuran,5 tahun yang lalu
Seperti Ini Skema Besar 'Penyelamatan' BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190730180442-4-88682/seperti-ini-skema-besar-penyelamatan-bpjs-kesehatan,5 tahun yang lalu
"Kenaikan Iuran BPJS Kesehatan Dikaji, Apa Kata Sri Mulyani?",https://www.cnbcindonesia.com/news/20190730173956-4-88668/kenaikan-iuran-bpjs-kesehatan-dikaji-apa-kata-sri-mulyani,5 tahun yang lalu
"Akan Dinaikkan, Berapa Iuran Peserta BPJS Kesehatan Sekarang?",https://www.cnbcindonesia.com/news/20190730145149-4-88592/akan-dinaikkan-berapa-iuran-peserta-bpjs-kesehatan-sekarang,5 tahun yang lalu
"Selamatkan BPJS Kesehatan, Kepala Daerah Dilibatkan",https://www.cnbcindonesia.com/news/20190730131822-4-88563/selamatkan-bpjs-kesehatan-kepala-daerah-dilibatkan,5 tahun yang lalu
"Jika BPJS Kesehatan Tak Diselamatkan, Sistem Kesehatan Runtuh",https://www.cnbcindonesia.com/news/20190730131515-4-88559/jika-bpjs-kesehatan-tak-diselamatkan-sistem-kesehatan-runtuh,5 tahun yang lalu
Perhatian! Jokowi Setuju Iuran BPJS Kesehatan Dinaikkan,https://www.cnbcindonesia.com/news/20190730125630-4-88550/perhatian-jokowi-setuju-iuran-bpjs-kesehatan-dinaikkan,5 tahun yang lalu
"Duh, Defisit BPJS Kesehatan Bisa Rp 28 T",https://www.cnbcindonesia.com/news/20190729170403-8-88341/duh-defisit-bpjs-kesehatan-bisa-rp-28-t,5 tahun yang lalu
"Makin Parah, Defisit BPJS Kesehatan Diprediksi Tembus Rp 28 T",https://www.cnbcindonesia.com/news/20190729150805-8-88295/makin-parah-defisit-bpjs-kesehatan-diprediksi-tembus-rp-28-t,5 tahun yang lalu
Kantong BPJS Kesehatan Masih Sekarat,https://www.cnbcindonesia.com/news/20190729151904-8-88299/kantong-bpjs-kesehatan-masih-sekarat,5 tahun yang lalu
"BPJS Kesehatan Defisit Rp 28 T, Siapkah Anda Premi Naik?",https://www.cnbcindonesia.com/news/20190729145131-4-88286/bpjs-kesehatan-defisit-rp-28-t-siapkah-anda-premi-naik,5 tahun yang lalu
"BPJS Kesehatan Bisa Defisit Rp 28 T, Iuran Bakal Dinaikkan?",https://www.cnbcindonesia.com/news/20190729131552-4-88256/bpjs-kesehatan-bisa-defisit-rp-28-t-iuran-bakal-dinaikkan,5 tahun yang lalu
"Lagi dan Lagi, Sri Mulyani Sentil BPJS Kesehatan",https://www.cnbcindonesia.com/news/20190723110351-4-86824/lagi-dan-lagi-sri-mulyani-sentil-bpjs-kesehatan,5 tahun yang lalu
Sri Mulyani Tak Mau Cuma Jadi 'Kasir' BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190722203924-4-86755/sri-mulyani-tak-mau-cuma-jadi-kasir-bpjs-kesehatan,5 tahun yang lalu
"BPJS Kesehatan Defisit Rp 28 T, Sri Mulyani Diminta Evaluasi",https://www.cnbcindonesia.com/news/20190719163531-4-86257/bpjs-kesehatan-defisit-rp-28-t-sri-mulyani-diminta-evaluasi,5 tahun yang lalu
"Bidik Dana BPJS, Saratoga Tambah Rumah Sakit di Bekasi",https://www.cnbcindonesia.com/market/20190718145627-17-85897/bidik-dana-bpjs-saratoga-tambah-rumah-sakit-di-bekasi,5 tahun yang lalu
"RS Keluhkan Keuangan Berdarah-darah, Ini Kata BPJS Kesehatan",https://www.cnbcindonesia.com/news/20190718074049-4-85735/rs-keluhkan-keuangan-berdarah-darah-ini-kata-bpjs-kesehatan,5 tahun yang lalu
Defisit Kronis BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190529140949-8-75779/defisit-kronis-bpjs-kesehatan,5 tahun yang lalu
Siasat Jitu Mengatasi Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190529142059-8-75781/siasat-jitu-mengatasi-defisit-bpjs-kesehatan,5 tahun yang lalu
Mengulik Penyebab Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190529141519-8-75780/mengulik-penyebab-defisit-bpjs-kesehatan,5 tahun yang lalu
"BPJS Kesehatan Gagal Bayar Rp 9,1 T dan Jawaban Sri Mulyani",https://www.cnbcindonesia.com/news/20190528160248-4-75570/bpjs-kesehatan-gagal-bayar-rp-91-t-dan-jawaban-sri-mulyani,5 tahun yang lalu
"Investasi Tol, BPJS Ketenagakerjaan Beli 10% Kepemilikan JORR",https://www.cnbcindonesia.com/market/20190528101024-17-75454/investasi-tol-bpjs-ketenagakerjaan-beli-10-kepemilikan-jorr,5 tahun yang lalu
"Defisit BPJS Kesehatan Capai Rp 9,1 T",https://www.cnbcindonesia.com/news/20190528092549-8-75444/defisit-bpjs-kesehatan-capai-rp-91-t,5 tahun yang lalu
Sri Mulyani Ogah Jadi Pembayar Pertama Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190528044706-4-75408/sri-mulyani-ogah-jadi-pembayar-pertama-defisit-bpjs-kesehatan,5 tahun yang lalu
"BPKP: Tingkat Aktivitas Membayar BPJS Kesehatan Baru 53,72%",https://www.cnbcindonesia.com/news/20190527194520-4-75368/bpkp-tingkat-aktivitas-membayar-bpjs-kesehatan-baru-5372,5 tahun yang lalu
"BPKP Rampungkan Audit BPJS Kesehatan, Ini Hasilnya",https://www.cnbcindonesia.com/news/20190527190616-4-75363/bpkp-rampungkan-audit-bpjs-kesehatan-ini-hasilnya,5 tahun yang lalu
"Hasil Audit BPKP: BPJS Kesehatan Defisit Rp 9,1 T di 2018",https://www.cnbcindonesia.com/news/20190527184719-4-75362/hasil-audit-bpkp-bpjs-kesehatan-defisit-rp-91-t-di-2018,5 tahun yang lalu
"Peserta Aktif BPJS Ketenagakerjaan Tembus 30,6 Juta",https://www.cnbcindonesia.com/mymoney/20190527181946-72-75355/peserta-aktif-bpjs-ketenagakerjaan-tembus-306-juta,5 tahun yang lalu
"Tumbuh 17%, BPJSTK Mengelola Dana Pekerja Rp 386,5 T",https://www.cnbcindonesia.com/mymoney/20190527181512-72-75354/tumbuh-17-bpjstk-mengelola-dana-pekerja-rp-3865-t,5 tahun yang lalu
Layanan Kesehatan Mudik BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190527101859-8-75202/layanan-kesehatan-mudik-bpjs-kesehatan,5 tahun yang lalu
"Tahun lalu, BPJS Kesehatan Bayar Biaya Pengobatan Rp 94,3 T",https://www.cnbcindonesia.com/news/20190524140049-4-74897/tahun-lalu-bpjs-kesehatan-bayar-biaya-pengobatan-rp-943-t,5 tahun yang lalu
Akankah Sri Mulyani 'Bailout' BPJS Kesehatan Tahun Ini?,https://www.cnbcindonesia.com/news/20190524134019-4-74878/akankah-sri-mulyani-bailout-bpjs-kesehatan-tahun-ini,5 tahun yang lalu
"Senin Depan, Hasil Audit Defisit BPJS Kesehatan Diumumkan",https://www.cnbcindonesia.com/news/20190524133042-4-74874/senin-depan-hasil-audit-defisit-bpjs-kesehatan-diumumkan,5 tahun yang lalu
"Peserta Tak Bayar, Tunggakan Iuran BPJS Kesehatan 2018 Rp 2 T",https://www.cnbcindonesia.com/news/20190524123314-4-74847/peserta-tak-bayar-tunggakan-iuran-bpjs-kesehatan-2018-rp-2-t,5 tahun yang lalu
"BPJS-TK Borong Saham BUMN, Apa Saja yang Dipilih?",https://www.cnbcindonesia.com/market/20190520105446-17-73511/bpjs-tk-borong-saham-bumn-apa-saja-yang-dipilih,5 tahun yang lalu
"Pasar Saham Anjlok, Dirut BPJS-TK: Saatnya Kita Memborong",https://www.cnbcindonesia.com/market/20190518213103-17-73425/pasar-saham-anjlok-dirut-bpjs-tk-saatnya-kita-memborong,5 tahun yang lalu
BPJS & Dapen Dikabarkan Masuk Pasar Selamatkan Jatuhnya IHSG,https://www.cnbcindonesia.com/market/20190516151046-17-72963/bpjs-dapen-dikabarkan-masuk-pasar-selamatkan-jatuhnya-ihsg,5 tahun yang lalu
Apa Kabar Pembahasan Kenaikan Iuran BPJS Kesehatan?,https://www.cnbcindonesia.com/news/20190515141537-4-72666/apa-kabar-pembahasan-kenaikan-iuran-bpjs-kesehatan,5 tahun yang lalu
"Kejar Jumlah Emiten & Investor, BEI Gandeng BPJS Kesehatan",https://www.cnbcindonesia.com/market/20190515114941-17-72603/kejar-jumlah-emiten-investor-bei-gandeng-bpjs-kesehatan,5 tahun yang lalu
"Kuartal I-2019, BPJS Berutang Rp 400 M ke Kimia Farma",https://www.cnbcindonesia.com/market/20190507224212-17-71111/kuartal-i-2019-bpjs-berutang-rp-400-m-ke-kimia-farma,5 tahun yang lalu
JK Komentari Soal Banyaknya RS Putus Kontrak BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190507154436-4-71019/jk-komentari-soal-banyaknya-rs-putus-kontrak-bpjs-kesehatan,5 tahun yang lalu
Hermina Anggap Piutang BPJS Kesehatan Masih Aman,https://www.cnbcindonesia.com/market/20190502204727-19-70231/hermina-anggap-piutang-bpjs-kesehatan-masih-aman,5 tahun yang lalu
Ini Alasan Pasien Cuci Darah tak Lagi Ditanggung BPJS,https://www.cnbcindonesia.com/news/20190503080102-4-70253/ini-alasan-pasien-cuci-darah-tak-lagi-ditanggung-bpjs,5 tahun yang lalu
RS Wajib Benahi Akreditasi Demi Pasien Peserta BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190502160625-4-70124/rs-wajib-benahi-akreditasi-demi-pasien-peserta-bpjs-kesehatan,5 tahun yang lalu
"Duh, Pasien Cuci Darah Teriak Tak Lagi Dicover BPJS Kesehatan",https://www.cnbcindonesia.com/news/20190502141634-4-70083/duh-pasien-cuci-darah-teriak-tak-lagi-dicover-bpjs-kesehatan,5 tahun yang lalu
"Pemerintah Usul Iuran Naik, Ini Komentar dari BPJS Kesehatan",https://www.cnbcindonesia.com/news/20190429172203-4-69502/pemerintah-usul-iuran-naik-ini-komentar-dari-bpjs-kesehatan,5 tahun yang lalu
"Iuran Naik, BPJS Kesehatan Tetap Defisit! Kok Bisa?",https://www.cnbcindonesia.com/news/20190429134605-4-69413/iuran-naik-bpjs-kesehatan-tetap-defisit-kok-bisa,5 tahun yang lalu
"Siapkan Kocek Lebih, Iuran Peserta BPJS Kesehatan akan Naik!",https://www.cnbcindonesia.com/news/20190424100141-4-68491/siapkan-kocek-lebih-iuran-peserta-bpjs-kesehatan-akan-naik,5 tahun yang lalu
JK Beberkan Alasan Kenapa Iuran BPJS Kesehatan Harus Naik,https://www.cnbcindonesia.com/news/20190423174802-4-68378/jk-beberkan-alasan-kenapa-iuran-bpjs-kesehatan-harus-naik,5 tahun yang lalu
BPJS Ketenagakerjaan Pasang Target Agresif Tahun Ini,https://www.cnbcindonesia.com/news/20190423131632-8-68279/bpjs-ketenagakerjaan-pasang-target-agresif-tahun-ini,5 tahun yang lalu
Sri Mulyani Sebut Iuran Peserta BPJS Kesehatan akan Dinaikkan,https://www.cnbcindonesia.com/news/20190423134447-4-68284/sri-mulyani-sebut-iuran-peserta-bpjs-kesehatan-akan-dinaikkan,5 tahun yang lalu
"Bayar Klaim Rp 11 T, BPJS Kesehatan Bantah Terkait Pilpres",https://www.cnbcindonesia.com/news/20190416170158-4-67145/bayar-klaim-rp-11-t-bpjs-kesehatan-bantah-terkait-pilpres,5 tahun yang lalu
"Bayar Utang ke Rumah Sakit, BPJS Kesehatan Gelontorkan Rp11 T",https://www.cnbcindonesia.com/news/20190416161753-4-67124/bayar-utang-ke-rumah-sakit-bpjs-kesehatan-gelontorkan-rp11-t,5 tahun yang lalu
Cuma 6 Menit! Ini Cara Ajukan Klaim BPJS Ketenagakerjaan,https://www.cnbcindonesia.com/news/20190416094312-4-66968/cuma-6-menit-ini-cara-ajukan-klaim-bpjs-ketenagakerjaan,5 tahun yang lalu
Pengajuan Klaim BPJS Ketenagakerjaan Hanya 6 Menit!,https://www.cnbcindonesia.com/news/20190415110421-8-66722/pengajuan-klaim-bpjs-ketenagakerjaan-hanya-6-menit,5 tahun yang lalu
"Wow, Kini Pengajuan Klaim BPJS Ketenagakerjaan Hanya 6 Menit!",https://www.cnbcindonesia.com/news/20190414203244-4-66646/wow-kini-pengajuan-klaim-bpjs-ketenagakerjaan-hanya-6-menit,5 tahun yang lalu
Pengemudi Ojol akan dijamin BPJS dan Asuransi,https://www.cnbcindonesia.com/news/20190325183958-8-62827/pengemudi-ojol-akan-dijamin-bpjs-dan-asuransi,5 tahun yang lalu
Perhatian! Driver Ojol Wajib Jadi Peserta BPJS,https://www.cnbcindonesia.com/tech/20190319160255-37-61634/perhatian-driver-ojol-wajib-jadi-peserta-bpjs,5 tahun yang lalu
"Prabowo-Sandi Beber Solusi BPJS Kesehatan, Jokowi-Ma'ruf?",https://www.cnbcindonesia.com/news/20190318062451-4-61193/prabowo-sandi-beber-solusi-bpjs-kesehatan-jokowi-maruf,5 tahun yang lalu
Sandiaga Janji Selesaikan Masalah BPJS Kesehatan di 200 Hari,https://www.cnbcindonesia.com/news/20190317212144-8-61155/sandiaga-janji-selesaikan-masalah-bpjs-kesehatan-di-200-hari,5 tahun yang lalu
"Selesaikan Defisit BPJS, Sandi Panggil Aktuaria Hong Kong",https://www.cnbcindonesia.com/news/20190317205028-4-61147/selesaikan-defisit-bpjs-sandi-panggil-aktuaria-hong-kong,5 tahun yang lalu
Sandi Klaim Punya Solusi Defisit BPJS Kesehatan,https://www.cnbcindonesia.com/news/20190317202658-8-61139/sandi-klaim-punya-solusi-defisit-bpjs-kesehatan,5 tahun yang lalu
Janji Sandiaga: 200 Hari Masalah BPJS Kesehatan Diselesaikan!,https://www.cnbcindonesia.com/news/20190317202731-4-61138/janji-sandiaga-200-hari-masalah-bpjs-kesehatan-diselesaikan,5 tahun yang lalu
Debat Cawapres 2019: Iuran BPJS Kesehatan Jadi Perhatian,https://www.cnbcindonesia.com/news/20190317194650-4-61133/debat-cawapres-2019-iuran-bpjs-kesehatan-jadi-perhatian,5 tahun yang lalu
SMI: BPJS Kesehatan Gratis untuk Orang Miskin,https://www.cnbcindonesia.com/news/20190228130434-8-58140/smi-bpjs-kesehatan-gratis-untuk-orang-miskin,5 tahun yang lalu
Sri Mulyani: BPJS Kesehatan Cuma Gratis Buat Orang Miskin,https://www.cnbcindonesia.com/news/20190228112905-4-58105/sri-mulyani-bpjs-kesehatan-cuma-gratis-buat-orang-miskin,5 tahun yang lalu
Sudah Resign 3 Tahun Tapi Kena Penyakit? Bisa Klaim BPJS-TK,https://www.cnbcindonesia.com/news/20190227144350-4-57922/sudah-resign-3-tahun-tapi-kena-penyakit-bisa-klaim-bpjs-tk,5 tahun yang lalu
Saat Sri Mulyani Menyebut BPJS Kesehatan Bagaikan Black Box,https://www.cnbcindonesia.com/news/20190226091055-4-57587/saat-sri-mulyani-menyebut-bpjs-kesehatan-bagaikan-black-box,5 tahun yang lalu
"Sri Mulyani Wanti-wanti Agar Data BPJS Tak Bocor, Ada Apa?",https://www.cnbcindonesia.com/tech/20190225142730-37-57456/sri-mulyani-wanti-wanti-agar-data-bpjs-tak-bocor-ada-apa,5 tahun yang lalu
"Obat Kanker Usus Tak Dicover, Peserta BPJS Pakai Kemoterapi",https://www.cnbcindonesia.com/news/20190221174952-4-56963/obat-kanker-usus-tak-dicover-peserta-bpjs-pakai-kemoterapi,5 tahun yang lalu
